record_index,ticker,rule_prediction,rule_confidence,finbert_prediction,finbert_confidence,label,rule_correct,finbert_correct
1339,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1340,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1341,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1342,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1343,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1344,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1345,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1346,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1347,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1348,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1349,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1350,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1351,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1352,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1353,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1354,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1355,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1356,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1357,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1358,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
1359,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1360,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1361,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1362,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1363,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1364,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1365,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1366,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1367,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1368,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1369,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1370,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1371,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1372,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1373,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1374,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1375,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1376,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1377,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1378,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1379,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1380,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1381,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1382,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1383,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1384,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1385,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1386,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1387,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1388,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1389,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1390,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1391,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1392,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1393,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1394,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1395,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1396,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1397,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1398,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1399,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
1400,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
1401,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1402,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1403,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1404,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1405,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1406,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1407,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1408,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1409,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1410,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1411,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1412,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1413,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1414,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1415,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1416,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1417,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1418,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1419,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1420,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1421,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1422,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1423,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1424,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1425,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1426,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1427,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1428,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1429,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1430,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1431,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1432,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1433,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1434,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1435,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1436,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1437,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1438,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
1439,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1440,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1441,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1442,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1443,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1444,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1445,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1446,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1447,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1448,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1449,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1450,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1451,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1452,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1453,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1454,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1455,NVDA,DOWN,0.79,DOWN,0.79,HOLD,0,0
1456,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1457,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1458,NVDA,DOWN,0.82,DOWN,0.82,HOLD,0,0
1459,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1460,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1461,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1462,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1463,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1464,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1465,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1466,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1467,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1468,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1469,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1470,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1471,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1472,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1473,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1474,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1475,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1476,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1477,NVDA,DOWN,0.77,DOWN,0.77,DOWN,1,1
1478,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1479,NVDA,DOWN,0.79,DOWN,0.79,DOWN,1,1
1480,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1481,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1482,NVDA,DOWN,0.82,DOWN,0.82,DOWN,1,1
1483,NVDA,DOWN,0.79,DOWN,0.79,UP,0,0
1484,NVDA,DOWN,0.82,DOWN,0.82,UP,0,0
1485,NVDA,DOWN,0.74,DOWN,0.74,UP,0,0
1486,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1487,NVDA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1488,NVDA,DOWN,0.77,DOWN,0.77,UP,0,0
1489,NVDA,DOWN,0.74,DOWN,0.74,DOWN,1,1
1490,NVDA,DOWN,0.77,DOWN,0.77,HOLD,0,0
1491,TSLA,UP,0.76,UP,0.76,UP,1,1
1492,TSLA,UP,0.82,UP,0.82,HOLD,0,0
1493,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1494,TSLA,DOWN,0.71,DOWN,0.71,UP,0,0
1495,TSLA,DOWN,0.71,DOWN,0.71,DOWN,1,1
1496,TSLA,DOWN,0.71,DOWN,0.71,DOWN,1,1
1497,TSLA,UP,0.76,UP,0.76,UP,1,1
1498,TSLA,HOLD,0.5,HOLD,0.5,UP,0,0
1499,TSLA,HOLD,0.5,HOLD,0.5,HOLD,1,1
1500,TSLA,DOWN,0.74,DOWN,0.74,HOLD,0,0
1501,TSLA,HOLD,0.5,HOLD,0.5,UP,0,0
1502,TSLA,HOLD,0.5,HOLD,0.5,UP,0,0
1503,TSLA,HOLD,0.5,HOLD,0.5,DOWN,0,0
1504,TSLA,UP,0.76,UP,0.76,UP,1,1
1505,TSLA,UP,0.76,UP,0.76,UP,1,1
1506,TSLA,UP,0.79,UP,0.79,UP,1,1
1507,TSLA,UP,0.79,UP,0.79,UP,1,1
1508,TSLA,UP,0.79,UP,0.79,UP,1,1
1509,TSLA,UP,0.76,UP,0.76,UP,1,1
1510,TSLA,UP,0.76,UP,0.76,UP,1,1
1511,TSLA,UP,0.76,UP,0.76,UP,1,1
1512,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1513,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1514,TSLA,UP,0.71,UP,0.71,UP,1,1
1515,TSLA,UP,0.79,UP,0.79,UP,1,1
1516,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1517,TSLA,UP,0.74,UP,0.74,UP,1,1
1518,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1519,TSLA,UP,0.76,UP,0.76,UP,1,1
1520,TSLA,UP,0.74,UP,0.74,UP,1,1
1521,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1522,TSLA,UP,0.71,UP,0.71,UP,1,1
1523,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1524,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1525,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1526,TSLA,UP,0.74,UP,0.74,UP,1,1
1527,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1528,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1529,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1530,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1531,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1532,TSLA,UP,0.74,UP,0.74,UP,1,1
1533,TSLA,UP,0.71,UP,0.71,UP,1,1
1534,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1535,TSLA,UP,0.74,UP,0.74,UP,1,1
1536,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1537,TSLA,UP,0.79,UP,0.79,UP,1,1
1538,TSLA,UP,0.76,UP,0.76,UP,1,1
1539,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1540,TSLA,UP,0.76,UP,0.76,UP,1,1
1541,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1542,TSLA,UP,0.76,UP,0.76,UP,1,1
1543,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1544,TSLA,UP,0.71,UP,0.71,UP,1,1
1545,TSLA,UP,0.79,UP,0.79,UP,1,1
1546,TSLA,UP,0.76,UP,0.76,UP,1,1
1547,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1548,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1549,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1550,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1551,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1552,TSLA,UP,0.74,UP,0.74,UP,1,1
1553,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1554,TSLA,UP,0.74,UP,0.74,UP,1,1
1555,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1556,TSLA,UP,0.71,UP,0.71,UP,1,1
1557,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1558,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1559,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1560,TSLA,UP,0.74,UP,0.74,UP,1,1
1561,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1562,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1563,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1564,TSLA,UP,0.74,UP,0.74,UP,1,1
1565,TSLA,UP,0.71,UP,0.71,UP,1,1
1566,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1567,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1568,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1569,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1570,TSLA,UP,0.76,UP,0.76,UP,1,1
1571,TSLA,UP,0.79,UP,0.79,UP,1,1
1572,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1573,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1574,TSLA,UP,0.79,UP,0.79,UP,1,1
1575,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1576,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1577,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1578,TSLA,UP,0.71,UP,0.71,UP,1,1
1579,TSLA,UP,0.79,UP,0.79,UP,1,1
1580,TSLA,UP,0.76,UP,0.76,UP,1,1
1581,TSLA,UP,0.79,UP,0.79,UP,1,1
1582,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1583,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1584,TSLA,UP,0.76,UP,0.76,UP,1,1
1585,TSLA,UP,0.76,UP,0.76,UP,1,1
1586,TSLA,UP,0.79,UP,0.79,UP,1,1
1587,TSLA,UP,0.76,UP,0.76,UP,1,1
1588,TSLA,UP,0.79,UP,0.79,UP,1,1
1589,TSLA,UP,0.76,UP,0.76,UP,1,1
1590,TSLA,UP,0.79,UP,0.79,UP,1,1
1591,TSLA,UP,0.76,UP,0.76,UP,1,1
1592,TSLA,UP,0.76,UP,0.76,UP,1,1
1593,TSLA,UP,0.79,UP,0.79,UP,1,1
1594,TSLA,UP,0.76,UP,0.76,UP,1,1
1595,TSLA,UP,0.79,UP,0.79,UP,1,1
1596,TSLA,UP,0.76,UP,0.76,UP,1,1
1597,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1598,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1599,TSLA,UP,0.76,UP,0.76,UP,1,1
1600,TSLA,UP,0.79,UP,0.79,UP,1,1
1601,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1602,TSLA,UP,0.79,UP,0.79,UP,1,1
1603,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1604,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1605,TSLA,UP,0.74,UP,0.74,UP,1,1
1606,TSLA,UP,0.71,UP,0.71,UP,1,1
1607,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1608,TSLA,UP,0.71,UP,0.71,UP,1,1
1609,TSLA,UP,0.76,UP,0.76,UP,1,1
1610,TSLA,UP,0.79,UP,0.79,UP,1,1
1611,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1612,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1613,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1614,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1615,TSLA,UP,0.71,UP,0.71,UP,1,1
1616,TSLA,UP,0.74,UP,0.74,UP,1,1
1617,TSLA,UP,0.79,UP,0.79,UP,1,1
1618,TSLA,UP,0.79,UP,0.79,UP,1,1
1619,TSLA,UP,0.79,UP,0.79,UP,1,1
1620,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1621,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1622,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1623,TSLA,UP,0.71,UP,0.71,UP,1,1
1624,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1625,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1626,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1627,TSLA,UP,0.74,UP,0.74,UP,1,1
1628,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1629,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1630,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1631,TSLA,UP,0.74,UP,0.74,UP,1,1
1632,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1633,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1634,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1635,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1636,TSLA,UP,0.74,UP,0.74,UP,1,1
1637,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1638,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1639,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1640,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1641,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1642,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1643,TSLA,UP,0.74,UP,0.74,UP,1,1
1644,TSLA,UP,0.71,UP,0.71,UP,1,1
1645,TSLA,UP,0.76,UP,0.76,UP,1,1
1646,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1647,TSLA,UP,0.76,UP,0.76,UP,1,1
1648,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1649,TSLA,UP,0.79,UP,0.79,UP,1,1
1650,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1651,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1652,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1653,TSLA,UP,0.79,UP,0.79,UP,1,1
1654,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1655,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1656,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1657,TSLA,UP,0.74,UP,0.74,UP,1,1
1658,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1659,TSLA,UP,0.76,UP,0.76,UP,1,1
1660,TSLA,UP,0.76,UP,0.76,UP,1,1
1661,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1662,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1663,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1664,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1665,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1666,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1667,TSLA,UP,0.74,UP,0.74,UP,1,1
1668,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1669,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1670,TSLA,UP,0.74,UP,0.74,UP,1,1
1671,TSLA,UP,0.71,UP,0.71,UP,1,1
1672,TSLA,UP,0.79,UP,0.79,UP,1,1
1673,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1674,TSLA,UP,0.76,UP,0.76,UP,1,1
1675,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1676,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1677,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1678,TSLA,UP,0.76,UP,0.76,UP,1,1
1679,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1680,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1681,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1682,TSLA,UP,0.71,UP,0.71,UP,1,1
1683,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1684,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1685,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1686,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1687,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1688,TSLA,UP,0.74,UP,0.74,UP,1,1
1689,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1690,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1691,TSLA,UP,0.74,UP,0.74,UP,1,1
1692,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1693,TSLA,UP,0.74,UP,0.74,UP,1,1
1694,TSLA,UP,0.71,UP,0.71,UP,1,1
1695,TSLA,UP,0.74,UP,0.74,UP,1,1
1696,TSLA,UP,0.79,UP,0.79,UP,1,1
1697,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1698,TSLA,UP,0.76,UP,0.76,UP,1,1
1699,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1700,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1701,TSLA,UP,0.74,UP,0.74,UP,1,1
1702,TSLA,UP,0.71,UP,0.71,UP,1,1
1703,TSLA,UP,0.79,UP,0.79,UP,1,1
1704,TSLA,UP,0.79,UP,0.79,UP,1,1
1705,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1706,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1707,TSLA,UP,0.79,UP,0.79,UP,1,1
1708,TSLA,UP,0.76,UP,0.76,UP,1,1
1709,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1710,TSLA,UP,0.71,UP,0.71,UP,1,1
1711,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1712,TSLA,UP,0.79,UP,0.79,UP,1,1
1713,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1714,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1715,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1716,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1717,TSLA,UP,0.71,UP,0.71,UP,1,1
1718,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1719,TSLA,UP,0.71,UP,0.71,UP,1,1
1720,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1721,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1722,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1723,TSLA,UP,0.71,UP,0.71,UP,1,1
1724,TSLA,UP,0.74,UP,0.74,UP,1,1
1725,TSLA,UP,0.79,UP,0.79,UP,1,1
1726,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1727,TSLA,UP,0.76,UP,0.76,UP,1,1
1728,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1729,TSLA,UP,0.79,UP,0.79,UP,1,1
1730,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1731,TSLA,UP,0.71,UP,0.71,UP,1,1
1732,TSLA,UP,0.76,UP,0.76,UP,1,1
1733,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1734,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1735,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1736,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1737,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1738,TSLA,UP,0.71,UP,0.71,HOLD,0,0
1739,TSLA,UP,0.71,UP,0.71,UP,1,1
1740,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1741,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1742,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1743,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1744,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1745,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1746,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1747,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1748,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1749,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1750,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1751,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1752,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1753,TSLA,UP,0.71,UP,0.71,UP,1,1
1754,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1755,TSLA,UP,0.71,UP,0.71,DOWN,0,0
1756,TSLA,UP,0.71,UP,0.71,UP,1,1
1757,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1758,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1759,TSLA,UP,0.74,UP,0.74,UP,1,1
1760,TSLA,UP,0.71,UP,0.71,UP,1,1
1761,TSLA,UP,0.76,UP,0.76,UP,1,1
1762,TSLA,UP,0.76,UP,0.76,UP,1,1
1763,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1764,TSLA,UP,0.79,UP,0.79,DOWN,0,0
1765,TSLA,UP,0.71,UP,0.71,UP,1,1
1766,TSLA,UP,0.76,UP,0.76,UP,1,1
1767,TSLA,UP,0.79,UP,0.79,HOLD,0,0
1768,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1769,TSLA,UP,0.76,UP,0.76,UP,1,1
1770,TSLA,UP,0.76,UP,0.76,UP,1,1
1771,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1772,TSLA,UP,0.71,UP,0.71,UP,1,1
1773,TSLA,UP,0.74,UP,0.74,HOLD,0,0
1774,TSLA,UP,0.76,UP,0.76,UP,1,1
1775,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1776,TSLA,UP,0.76,UP,0.76,HOLD,0,0
1777,TSLA,UP,0.76,UP,0.76,DOWN,0,0
1778,TSLA,UP,0.74,UP,0.74,DOWN,0,0
1779,TSLA,UP,0.71,UP,0.71,DOWN,0,0
